booking_id;hotel;is_canceled;lead_time;arrival_date_week_number;booking_date;arrival_date;arrival_date_day_of_month;stays_in_weekend_nights;stays_in_week_nights;adults;children;babies;meal;country;market_segment;is_repeated_guest;previous_cancellations;assigned_room_type;booking_changes;deposit_type;agent;customer_type;required_car_parking_spaces;total_of_special_requests
9851;NF Hotel;1;84;2;2019-10-20;2020-01-12;12;4;12;1;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;242;No Contract (Single);0;1
9852;NF Hotel;1;115;2;2019-09-19;2020-01-12;12;2;6;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;242;No Contract (Single);0;1
9853;NF Hotel;1;78;2;2019-10-27;2020-01-13;13;0;2;2;0;0;BB;Unknown;Direct;0;0;F;0;No Deposit;250;No Contract (Single);0;1
9854;NF Hotel;1;10;2;2020-01-03;2020-01-13;13;0;2;2;0;0;BB;Unknown;Direct;0;0;A;0;No Deposit;250;No Contract (Single);0;0
9855;NF Hotel;1;82;2;2019-10-23;2020-01-13;13;1;2;1;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
9856;NF Hotel;1;11;2;2020-01-03;2020-01-14;14;0;1;2;0;0;HB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
9857;NF Hotel;1;8;2;2020-01-06;2020-01-14;14;0;1;2;1;0;BB;Unknown;Online TA;0;0;D;1;No Deposit;240;No Contract (Single);0;2
9858;NF Hotel;1;18;2;2019-12-27;2020-01-14;14;1;1;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);0;2
9859;NF Hotel;1;22;2;2019-12-23;2020-01-14;14;1;1;2;0;0;BB;Unknown;Online TA;0;0;F;2;No Deposit;242;No Contract (Single);0;1
9860;NF Hotel;1;33;2;2019-12-12;2020-01-14;14;2;1;2;2;0;BB;Unknown;Online TA;0;0;G;0;No Deposit;240;No Contract (Single);0;0
9861;NF Hotel;1;108;2;2019-09-28;2020-01-14;14;2;1;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);0;2
9862;NF Hotel;1;87;2;2019-10-19;2020-01-14;14;2;1;1;0;0;HB;Unknown;Online TA;0;0;A;0;No Deposit;241;No Contract (Single);0;0
9863;NF Hotel;1;275;2;2019-04-14;2020-01-14;14;2;1;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;2
9864;NF Hotel;1;87;2;2019-10-19;2020-01-14;14;2;1;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;314;No Contract (Single);0;0
9865;NF Hotel;1;106;2;2019-09-30;2020-01-14;14;2;1;2;0;0;BB;Unknown;Online TA;0;0;E;1;No Deposit;240;No Contract (Single);0;2
9866;NF Hotel;1;45;2;2019-11-30;2020-01-14;14;2;5;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
9867;NF Hotel;1;45;2;2019-11-30;2020-01-14;14;2;5;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;242;No Contract (Single);0;1
9868;NF Hotel;1;90;2;2019-10-16;2020-01-14;14;2;1;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;241;No Contract (Single);0;1
9869;NF Hotel;1;242;2;2019-05-17;2020-01-14;14;4;10;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
9870;NF Hotel;1;19;3;2019-12-27;2020-01-15;15;2;2;3;1;0;BB;Unknown;Online TA;0;0;H;0;No Deposit;240;No Contract (Single);0;1
9871;NF Hotel;1;18;3;2019-12-29;2020-01-16;16;1;0;1;0;0;BB;Unknown;Corporate;0;0;F;1;No Deposit;0;No Contract (Single);0;0
9872;NF Hotel;1;281;3;2019-04-10;2020-01-16;16;1;1;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
9873;NF Hotel;1;281;3;2019-04-10;2020-01-16;16;1;1;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
9874;NF Hotel;1;40;3;2019-12-07;2020-01-16;16;1;2;1;0;0;Unknown;Unknown;Groups;0;0;A;0;No Deposit;0;No Contract (Group);0;0
9875;NF Hotel;1;40;3;2019-12-07;2020-01-16;16;1;2;1;0;0;Unknown;Unknown;Groups;0;0;A;0;No Deposit;0;No Contract (Group);0;0
9876;NF Hotel;1;40;3;2019-12-07;2020-01-16;16;1;2;1;0;0;Unknown;Unknown;Groups;0;0;A;0;No Deposit;0;No Contract (Group);0;0
9877;NF Hotel;1;40;3;2019-12-07;2020-01-16;16;1;2;1;0;0;Unknown;Unknown;Groups;0;0;A;0;No Deposit;0;No Contract (Group);0;0
9878;NF Hotel;1;40;3;2019-12-07;2020-01-16;16;1;2;1;0;0;Unknown;Unknown;Groups;0;0;A;1;No Deposit;0;No Contract (Group);0;0
9879;NF Hotel;1;27;3;2019-12-20;2020-01-16;16;1;2;1;0;0;Unknown;Unknown;Groups;0;0;C;0;No Deposit;0;No Contract (Group);0;0
9880;NF Hotel;1;40;3;2019-12-07;2020-01-16;16;1;2;1;0;0;Unknown;Unknown;Groups;0;0;A;0;No Deposit;0;No Contract (Group);0;0
9881;NF Hotel;1;17;3;2019-12-30;2020-01-16;16;1;2;1;0;0;Unknown;Unknown;Groups;0;0;A;0;No Deposit;0;No Contract (Group);0;0
9882;NF Hotel;1;40;3;2019-12-07;2020-01-16;16;1;2;1;0;0;Unknown;Unknown;Groups;0;0;A;0;No Deposit;0;No Contract (Group);0;0
9883;NF Hotel;1;40;3;2019-12-07;2020-01-16;16;1;2;1;0;0;Unknown;Unknown;Groups;0;0;D;1;No Deposit;0;No Contract (Group);0;0
9884;NF Hotel;1;17;3;2019-12-30;2020-01-16;16;1;2;1;0;0;Unknown;Unknown;Groups;0;0;A;0;No Deposit;0;No Contract (Group);0;0
9885;NF Hotel;1;0;3;2020-01-16;2020-01-16;16;1;2;1;0;0;Unknown;Unknown;Groups;0;0;E;0;No Deposit;0;No Contract (Group);0;0
9886;NF Hotel;1;40;3;2019-12-07;2020-01-16;16;1;2;1;0;0;Unknown;Unknown;Groups;0;0;A;1;No Deposit;0;No Contract (Group);0;0
9887;NF Hotel;1;40;3;2019-12-07;2020-01-16;16;1;2;1;0;0;Unknown;Unknown;Groups;0;0;A;0;No Deposit;0;No Contract (Group);0;0
9888;NF Hotel;1;40;3;2019-12-07;2020-01-16;16;1;2;1;0;0;Unknown;Unknown;Groups;0;0;A;0;No Deposit;0;No Contract (Group);0;0
9889;NF Hotel;1;5;3;2020-01-12;2020-01-17;17;0;1;1;0;0;BB;Unknown;Corporate;0;0;C;1;No Deposit;0;No Contract (Single);0;0
9890;NF Hotel;1;0;3;2020-01-17;2020-01-17;17;0;1;2;0;0;BB;Unknown;Direct;0;0;A;0;No Deposit;0;No Contract (Single);0;0
9891;NF Hotel;1;16;3;2020-01-01;2020-01-17;17;0;1;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;241;No Contract (Single);0;1
9892;NF Hotel;1;1;3;2020-01-16;2020-01-17;17;0;2;1;0;0;Unknown;Unknown;Groups;0;0;H;1;No Deposit;0;No Contract (Group);0;0
9893;NF Hotel;1;41;3;2019-12-07;2020-01-17;17;0;2;1;0;0;Unknown;Unknown;Groups;0;0;D;1;No Deposit;0;No Contract (Group);0;0
9894;NF Hotel;1;134;3;2019-09-06;2020-01-18;18;2;4;2;0;0;BB;Unknown;Online TA;0;0;H;0;No Deposit;240;No Contract (Group);0;0
9895;NF Hotel;1;1;3;2020-01-17;2020-01-18;18;3;9;2;0;0;BB;Unknown;Direct;0;0;A;0;No Deposit;0;No Contract (Single);0;0
9896;NF Hotel;1;3;3;2020-01-16;2020-01-19;19;0;1;1;0;0;BB;Unknown;Groups;0;0;D;0;No Deposit;96;No Contract (Group);0;2
9897;NF Hotel;1;3;3;2020-01-16;2020-01-19;19;0;1;1;0;0;BB;Unknown;Groups;0;0;D;0;No Deposit;96;No Contract (Group);0;2
9898;NF Hotel;1;41;3;2019-12-09;2020-01-19;19;0;2;2;0;0;HB;Unknown;Online TA;0;0;A;1;No Deposit;468;No Contract (Single);0;0
9899;NF Hotel;1;41;3;2019-12-09;2020-01-19;19;0;2;2;0;0;HB;Unknown;Online TA;0;0;A;1;No Deposit;468;No Contract (Single);0;0
9900;NF Hotel;1;135;3;2019-09-06;2020-01-19;19;2;4;2;2;0;BB;Unknown;Online TA;0;0;G;3;No Deposit;240;No Contract (Single);0;0
9901;NF Hotel;1;123;3;2019-09-18;2020-01-19;19;2;5;2;2;0;BB;Unknown;Online TA;0;0;G;0;No Deposit;240;No Contract (Single);0;0
9902;NF Hotel;1;3;3;2020-01-17;2020-01-20;20;0;1;2;0;0;BB;Unknown;Direct;0;0;E;1;No Deposit;250;No Contract (Single);0;0
9903;NF Hotel;1;128;3;2019-09-14;2020-01-20;20;0;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;2
9904;NF Hotel;1;47;3;2019-12-04;2020-01-20;20;0;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;2
9905;NF Hotel;1;128;3;2019-09-14;2020-01-20;20;0;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;2
9906;NF Hotel;1;10;3;2020-01-10;2020-01-20;20;0;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
9907;NF Hotel;1;123;3;2019-09-19;2020-01-20;20;0;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;2
9908;NF Hotel;1;72;3;2019-11-09;2020-01-20;20;1;2;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;0
9909;NF Hotel;1;86;3;2019-10-26;2020-01-20;20;2;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
9910;NF Hotel;1;12;3;2020-01-09;2020-01-21;21;0;1;2;1;0;BB;Unknown;Online TA;0;0;A;1;No Deposit;240;No Contract (Single);0;2
9911;NF Hotel;1;43;3;2019-12-09;2020-01-21;21;2;5;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;1
9912;NF Hotel;1;15;4;2020-01-07;2020-01-22;22;2;2;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;0
9913;NF Hotel;1;124;4;2019-09-20;2020-01-22;22;2;5;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
9914;NF Hotel;1;44;4;2019-12-09;2020-01-22;22;2;5;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
9915;NF Hotel;1;103;4;2019-10-11;2020-01-22;22;4;9;2;2;0;BB;Unknown;Online TA;0;0;G;0;No Deposit;240;No Contract (Single);0;0
9916;NF Hotel;1;8;4;2020-01-15;2020-01-23;23;1;0;1;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
9917;NF Hotel;1;5;4;2020-01-18;2020-01-23;23;1;1;1;0;0;BB;Unknown;Corporate;0;0;D;0;No Deposit;0;No Contract (Single);0;0
9918;NF Hotel;1;5;4;2020-01-18;2020-01-23;23;1;1;1;0;0;BB;Unknown;Corporate;0;0;D;0;No Deposit;0;No Contract (Single);0;0
9919;NF Hotel;1;5;4;2020-01-18;2020-01-23;23;1;1;1;0;0;BB;Unknown;Corporate;0;0;D;0;No Deposit;0;No Contract (Single);0;0
9920;NF Hotel;1;5;4;2020-01-18;2020-01-23;23;1;1;1;0;0;BB;Unknown;Corporate;0;0;D;0;No Deposit;0;No Contract (Single);0;0
9921;NF Hotel;1;160;4;2019-08-16;2020-01-23;23;1;4;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);0;2
9922;NF Hotel;1;13;4;2020-01-11;2020-01-24;24;0;1;2;0;0;HB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;0
9923;NF Hotel;1;6;4;2020-01-18;2020-01-24;24;0;2;1;0;0;BB;Unknown;Direct;0;0;A;0;No Deposit;0;No Contract (Single);0;0
9924;NF Hotel;1;54;4;2019-12-01;2020-01-24;24;1;5;3;1;0;BB;Unknown;Online TA;0;0;H;0;No Deposit;240;No Contract (Single);0;0
9925;NF Hotel;0;0;4;2020-01-25;2020-01-25;25;0;1;1;0;0;BB;Unknown;Corporate;0;0;A;0;No Deposit;0;No Contract (Single);0;0
9926;NF Hotel;1;33;4;2019-12-23;2020-01-25;25;0;2;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;0
9927;NF Hotel;1;77;4;2019-11-09;2020-01-25;25;3;9;1;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
9928;NF Hotel;1;58;4;2019-11-29;2020-01-26;26;0;2;1;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;1
9929;NF Hotel;1;65;4;2019-11-22;2020-01-26;26;2;3;2;0;0;HB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;2
9930;NF Hotel;1;281;4;2019-04-20;2020-01-26;26;2;5;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
9931;NF Hotel;1;27;4;2019-12-31;2020-01-27;27;0;2;2;2;0;BB;Unknown;Online TA;0;0;H;1;No Deposit;240;No Contract (Single);0;1
9932;NF Hotel;1;24;4;2020-01-03;2020-01-27;27;0;2;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;1
9933;NF Hotel;1;30;4;2019-12-28;2020-01-27;27;0;2;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;0
9934;NF Hotel;1;27;4;2019-12-31;2020-01-27;27;0;2;2;0;0;BB;Unknown;Online TA;0;0;A;1;No Deposit;240;No Contract (Single);0;1
9935;NF Hotel;1;24;4;2020-01-03;2020-01-27;27;0;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
9936;NF Hotel;1;27;4;2019-12-31;2020-01-27;27;0;2;2;0;0;BB;Unknown;Online TA;0;0;A;1;No Deposit;240;No Contract (Single);0;1
9937;NF Hotel;1;124;4;2019-09-25;2020-01-27;27;0;2;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);0;1
9938;NF Hotel;1;43;4;2019-12-15;2020-01-27;27;1;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Group);0;0
9939;NF Hotel;1;16;4;2020-01-11;2020-01-27;27;1;2;1;0;0;BB;Unknown;Groups;0;0;A;5;No Deposit;0;No Contract (Group);0;0
9940;NF Hotel;1;43;4;2019-12-15;2020-01-27;27;1;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Group);0;0
9941;NF Hotel;1;43;4;2019-12-15;2020-01-27;27;1;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Group);0;0
9942;NF Hotel;1;73;4;2019-11-15;2020-01-27;27;8;21;1;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
9943;NF Hotel;1;78;4;2019-11-11;2020-01-28;28;0;1;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
9944;NF Hotel;1;16;4;2020-01-12;2020-01-28;28;0;1;2;0;0;HB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
9945;NF Hotel;1;17;4;2020-01-11;2020-01-28;28;0;1;1;0;0;BB;Unknown;Groups;0;0;A;0;Non Refund;0;No Contract (Group);0;0
9946;NF Hotel;1;94;4;2019-10-26;2020-01-28;28;0;1;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
9947;NF Hotel;1;2;4;2020-01-26;2020-01-28;28;0;1;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);0;1
9948;NF Hotel;1;17;4;2020-01-11;2020-01-28;28;0;1;2;0;0;BB;Unknown;Groups;0;0;A;0;Non Refund;0;No Contract (Group);0;0
9949;NF Hotel;1;9;4;2020-01-19;2020-01-28;28;0;1;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
9950;NF Hotel;1;3;4;2020-01-25;2020-01-28;28;0;1;2;1;0;BB;Unknown;Direct;0;0;E;0;No Deposit;0;No Contract (Single);0;0
9951;NF Hotel;1;94;4;2019-10-26;2020-01-28;28;0;1;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
9952;NF Hotel;1;33;4;2019-12-26;2020-01-28;28;0;1;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
9953;NF Hotel;1;18;4;2020-01-10;2020-01-28;28;0;1;2;0;0;HB;Unknown;Complementary;0;0;G;0;No Deposit;0;No Contract (Single);0;1
9954;NF Hotel;1;4;4;2020-01-24;2020-01-28;28;0;1;2;0;0;BB;Unknown;Direct;0;0;D;0;No Deposit;0;No Contract (Single);0;1
9955;NF Hotel;1;4;4;2020-01-24;2020-01-28;28;0;1;2;0;0;BB;Unknown;Complementary;0;0;F;0;No Deposit;0;No Contract (Single);0;0
9956;NF Hotel;1;209;4;2019-07-03;2020-01-28;28;1;1;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
9957;NF Hotel;1;5;4;2020-01-23;2020-01-28;28;0;1;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;1
9958;NF Hotel;1;3;4;2020-01-25;2020-01-28;28;1;1;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
9959;NF Hotel;1;219;4;2019-06-23;2020-01-28;28;2;2;2;0;0;BB;Unknown;Direct;0;0;E;1;No Deposit;250;No Contract (Single);0;1
9960;NF Hotel;1;60;4;2019-11-29;2020-01-28;28;2;5;2;0;0;BB;Unknown;Direct;0;0;E;2;No Deposit;250;No Contract (Single);0;0
9961;NF Hotel;1;178;4;2019-08-03;2020-01-28;28;8;20;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;242;No Contract (Single);0;3
9962;NF Hotel;1;11;4;2020-01-17;2020-01-28;28;2;3;1;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;1
9963;NF Hotel;1;84;5;2019-11-06;2020-01-29;29;2;5;2;0;0;HB;Unknown;Online TA;0;0;A;4;No Deposit;240;No Contract (Single);0;1
9964;NF Hotel;1;82;5;2019-11-08;2020-01-29;29;2;5;2;0;0;HB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
9965;NF Hotel;1;125;5;2019-09-26;2020-01-29;29;2;5;2;0;0;BB;Unknown;Online TA;0;0;B;1;No Deposit;240;No Contract (Single);0;0
9966;NF Hotel;1;79;5;2019-11-11;2020-01-29;29;2;4;2;2;0;BB;Unknown;Online TA;0;0;G;0;No Deposit;240;No Contract (Single);0;1
9967;NF Hotel;1;12;5;2020-01-18;2020-01-30;30;1;1;1;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;242;No Contract (Single);0;1
9968;NF Hotel;1;12;5;2020-01-18;2020-01-30;30;1;1;1;0;0;BB;Unknown;Online TA;0;0;G;0;No Deposit;242;No Contract (Single);0;1
9969;NF Hotel;1;12;5;2020-01-18;2020-01-30;30;1;1;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
9970;NF Hotel;1;72;5;2019-11-19;2020-01-30;30;1;1;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;241;No Contract (Single);0;0
9971;NF Hotel;1;15;5;2020-01-15;2020-01-30;30;1;2;2;0;0;HB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
9972;NF Hotel;1;71;5;2019-11-20;2020-01-30;30;1;2;2;0;0;BB;Unknown;Online TA;0;0;D;3;No Deposit;240;No Contract (Single);0;1
9973;NF Hotel;1;17;5;2020-01-13;2020-01-30;30;1;2;2;0;0;HB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
9974;NF Hotel;1;36;5;2019-12-25;2020-01-30;30;1;2;2;0;0;BB;Unknown;Online TA;0;0;A;2;No Deposit;240;No Contract (Single);0;1
9975;NF Hotel;1;292;5;2019-04-14;2020-01-31;31;0;4;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);0;3
9976;NF Hotel;1;106;5;2019-10-17;2020-01-31;31;0;4;2;0;0;HB;Unknown;Online TA;0;0;A;1;No Deposit;314;No Contract (Single);0;0
9977;NF Hotel;1;20;5;2020-01-11;2020-01-31;31;2;5;2;2;0;BB;Unknown;Online TA;0;0;G;0;No Deposit;240;No Contract (Single);0;0
9978;NF Hotel;1;186;5;2019-07-29;2020-01-31;31;2;5;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
9979;NF Hotel;1;76;5;2019-11-17;2020-02-01;1;0;1;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
9980;NF Hotel;1;11;5;2020-01-21;2020-02-01;1;0;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
9981;NF Hotel;1;0;5;2020-02-01;2020-02-01;1;2;6;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;0
9982;NF Hotel;1;123;5;2019-10-01;2020-02-01;1;4;10;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
9983;NF Hotel;1;85;5;2019-11-08;2020-02-01;1;0;4;2;0;0;HB;Unknown;Online TA;0;0;A;1;No Deposit;240;No Contract (Single);0;1
9984;NF Hotel;1;0;5;2020-02-02;2020-02-02;2;0;2;2;0;0;BB;Unknown;Direct;0;0;D;0;No Deposit;250;No Contract (Single);0;0
9985;NF Hotel;1;2;5;2020-01-31;2020-02-02;2;0;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
9986;NF Hotel;1;169;5;2019-08-17;2020-02-02;2;0;3;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;2
9987;NF Hotel;1;169;5;2019-08-17;2020-02-02;2;0;3;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;3
9988;NF Hotel;1;81;5;2019-11-13;2020-02-02;2;0;3;1;0;0;BB;Unknown;Online TA;0;0;A;4;No Deposit;240;No Contract (Group);0;1
9989;NF Hotel;1;110;5;2019-10-15;2020-02-02;2;0;3;1;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1
9990;NF Hotel;1;0;5;2020-02-02;2020-02-02;2;0;1;1;0;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;196;No Contract (Single);0;0
9991;NF Hotel;1;2;5;2020-02-01;2020-02-03;3;0;1;1;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;314;No Contract (Single);0;0
9992;NF Hotel;1;21;5;2020-01-13;2020-02-03;3;1;2;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;0
9993;NF Hotel;1;31;5;2020-01-03;2020-02-03;3;2;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
9994;NF Hotel;1;98;5;2019-10-28;2020-02-03;3;2;4;2;0;0;BB;Unknown;Online TA;0;0;D;6;No Deposit;240;No Contract (Single);0;3
9995;NF Hotel;1;166;5;2019-08-21;2020-02-03;3;2;5;2;0;0;BB;Unknown;Online TA;0;0;D;2;No Deposit;240;No Contract (Single);0;0
9996;NF Hotel;1;28;5;2020-01-06;2020-02-03;3;1;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;242;No Contract (Single);0;0
9997;NF Hotel;1;31;5;2020-01-03;2020-02-03;3;2;2;1;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;0
9998;NF Hotel;1;0;5;2020-02-04;2020-02-04;4;0;1;2;0;0;BB;Unknown;Direct;0;0;A;0;No Deposit;0;No Contract (Single);0;2
9999;NF Hotel;1;1;5;2020-02-03;2020-02-04;4;0;1;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);0;1
10000;NF Hotel;1;1;5;2020-02-03;2020-02-04;4;0;1;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
10001;NF Hotel;1;1;5;2020-02-03;2020-02-04;4;0;1;1;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
10002;NF Hotel;1;0;5;2020-02-04;2020-02-04;4;0;1;2;0;0;BB;Unknown;Direct;0;0;A;0;No Deposit;0;No Contract (Single);0;2
10003;NF Hotel;1;1;5;2020-02-03;2020-02-04;4;0;1;1;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
10004;NF Hotel;1;29;5;2020-01-06;2020-02-04;4;1;1;2;0;0;HB;Unknown;Online TA;0;0;A;0;No Deposit;242;No Contract (Single);0;2
10005;NF Hotel;1;83;5;2019-11-13;2020-02-04;4;2;2;1;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
10006;NF Hotel;1;83;5;2019-11-13;2020-02-04;4;2;2;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
10007;NF Hotel;1;111;5;2019-10-16;2020-02-04;4;2;5;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
10008;NF Hotel;1;54;5;2019-12-12;2020-02-04;4;2;5;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);0;1
10009;NF Hotel;1;85;5;2019-11-11;2020-02-04;4;2;5;2;0;0;BB;Unknown;Offline TA/TO;0;0;A;0;No Deposit;336;No Contract (Single);0;2
10010;NF Hotel;1;200;5;2019-07-19;2020-02-04;4;2;5;2;0;0;HB;Unknown;Offline TA/TO;0;0;E;0;No Deposit;171;No Contract (Single);0;0
10011;NF Hotel;1;135;5;2019-09-22;2020-02-04;4;4;7;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;2
10012;NF Hotel;1;131;5;2019-09-26;2020-02-04;4;8;20;2;0;0;HB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);0;0
10013;NF Hotel;1;3;6;2020-02-02;2020-02-05;5;2;0;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
10014;NF Hotel;1;80;6;2019-11-17;2020-02-05;5;2;0;2;0;0;BB;Unknown;Online TA;0;0;D;0;No Deposit;240;No Contract (Single);0;1
10015;NF Hotel;1;145;6;2019-09-13;2020-02-05;5;2;3;2;0;0;BB;Unknown;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0
10016;NF Hotel;1;40;6;2019-12-27;2020-02-05;5;4;7;2;0;0;BB;Unknown;Online TA;0;0;E;0;No Deposit;240;No Contract (Single);0;1
