booking_id;hotel;is_canceled;lead_time;arrival_date_week_number;booking_date;arrival_date;arrival_date_day_of_month;stays_in_weekend_nights;stays_in_week_nights;adults;children;babies;meal;country;market_segment;is_repeated_guest;previous_cancellations;assigned_room_type;booking_changes;deposit_type;agent;company;customer_type;required_car_parking_spaces;total_of_special_requests
25707;Resort Hotel;0;30;30;20-06-2019;20-07-2019;20;0;1;1;0;0;BB;#I/T;Corporate;0;0;E;0;No Deposit;NULL;331;No Contract (Single);0;0
25708;Resort Hotel;1;9;38;05-09-2019;14-09-2019;14;0;1;1;0;0;BB;#I/T;Corporate;1;3;D;0;No Deposit;NULL;331;No Contract (Single);0;0
25709;Resort Hotel;1;16;39;05-09-2019;21-09-2019;21;0;1;1;0;0;BB;#I/T;Corporate;1;3;E;0;No Deposit;NULL;331;No Contract (Single);0;0
25710;Resort Hotel;1;23;40;05-09-2019;28-09-2019;28;0;1;1;0;0;BB;#I/T;Corporate;1;3;A;0;No Deposit;NULL;331;No Contract (Single);0;0
25711;Resort Hotel;1;5;42;07-10-2019;12-10-2019;12;0;1;1;0;0;BB;#I/T;Corporate;1;4;E;0;No Deposit;NULL;331;No Contract (Single);0;0
25712;Resort Hotel;0;2;46;07-11-2019;09-11-2019;9;0;1;1;0;0;BB;#I/T;Corporate;1;4;D;0;No Deposit;NULL;331;No Contract (Single);0;0
25713;Resort Hotel;1;9;47;07-11-2019;16-11-2019;16;0;1;1;0;0;BB;#I/T;Corporate;1;5;A;0;No Deposit;NULL;331;No Contract (Single);0;0
25714;Resort Hotel;0;16;48;07-11-2019;23-11-2019;23;0;1;1;0;0;BB;#I/T;Corporate;1;5;D;0;No Deposit;NULL;331;No Contract (Single);0;0
25715;Resort Hotel;0;2;5;30-01-2020;01-02-2020;1;0;1;1;0;0;BB;#I/T;Corporate;1;5;A;1;No Deposit;NULL;331;No Contract (Single);0;0
25716;Resort Hotel;0;5;28;02-07-2019;07-07-2019;7;0;1;2;0;0;BB;#I/T;Direct;0;0;D;0;No Deposit;250;NULL;No Contract (Single);1;1
25717;Resort Hotel;0;181;28;04-01-2019;04-07-2019;4;1;3;2;0;0;BB;#I/T;Online TA;0;0;E;0;No Deposit;240;NULL;No Contract (Single);0;1
25718;Resort Hotel;0;167;27;12-01-2019;28-06-2019;28;2;8;2;1;0;BB;#I/T;Online TA;0;0;E;2;No Deposit;241;NULL;No Contract (Single);0;2
25719;Resort Hotel;0;9;28;28-06-2019;07-07-2019;7;0;1;2;2;0;BB;#I/T;Online TA;0;0;G;0;No Deposit;240;NULL;No Contract (Single);1;0
25720;Resort Hotel;0;85;28;09-04-2019;03-07-2019;3;2;3;3;0;0;FB;#I/T;Offline TA/TO;0;0;C;1;No Deposit;5;NULL;No Contract (Group);1;0
25721;Resort Hotel;0;10;28;25-06-2019;05-07-2019;5;0;3;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;1
25722;Resort Hotel;0;205;27;03-12-2018;26-06-2019;26;4;8;2;0;0;BB;#I/T;Offline TA/TO;0;0;I;0;No Deposit;196;NULL;No Contract (Single);0;0
25723;Resort Hotel;0;9;28;26-06-2019;05-07-2019;5;0;3;2;0;0;HB;#I/T;Online TA;0;0;A;0;No Deposit;241;NULL;No Contract (Single);1;1
25724;Resort Hotel;0;171;27;12-01-2019;02-07-2019;2;2;5;2;0;0;HB;#I/T;Online TA;0;0;D;0;No Deposit;241;NULL;No Contract (Single);0;3
25725;Resort Hotel;0;171;27;12-01-2019;02-07-2019;2;2;5;1;0;0;HB;#I/T;Online TA;0;0;D;1;No Deposit;241;NULL;No Contract (Single);0;3
25726;Resort Hotel;0;180;27;30-12-2018;28-06-2019;28;2;9;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;143;NULL;No Contract (Single);0;0
25727;Resort Hotel;0;167;27;15-01-2019;01-07-2019;1;2;6;2;1;1;BB;#I/T;Direct;0;0;C;3;No Deposit;250;NULL;No Contract (Single);0;1
25728;Resort Hotel;0;226;27;18-11-2018;02-07-2019;2;2;5;3;0;0;BB;#I/T;Offline TA/TO;0;0;D;1;No Deposit;314;NULL;No Contract (Single);0;1
25729;Resort Hotel;0;89;28;05-04-2019;03-07-2019;3;2;4;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;3;NULL;No Contract (Group);1;1
25730;Resort Hotel;0;89;28;05-04-2019;03-07-2019;3;2;4;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;3;NULL;No Contract (Group);0;1
25731;Resort Hotel;0;293;28;15-09-2018;05-07-2019;5;0;4;2;0;0;HB;#I/T;Online TA;0;0;D;0;No Deposit;242;NULL;No Contract (Single);1;1
25732;Resort Hotel;0;0;28;08-07-2019;08-07-2019;8;0;1;2;0;0;BB;#I/T;Online TA;0;0;E;0;No Deposit;240;NULL;No Contract (Single);1;1
25733;Resort Hotel;0;28;28;08-06-2019;06-07-2019;6;0;3;2;0;0;BB;#I/T;Online TA;0;0;E;0;No Deposit;240;NULL;No Contract (Single);1;0
25734;Resort Hotel;0;22;28;14-06-2019;06-07-2019;6;0;3;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Group);1;1
25735;Resort Hotel;0;22;28;14-06-2019;06-07-2019;6;0;3;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Group);0;1
25736;Resort Hotel;0;10;28;23-06-2019;03-07-2019;3;2;4;2;0;0;HB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);1;1
25737;Resort Hotel;0;13;28;20-06-2019;03-07-2019;3;2;4;2;0;1;HB;#I/T;Online TA;0;0;A;1;No Deposit;240;NULL;No Contract (Single);0;1
25738;Resort Hotel;0;143;27;09-02-2019;02-07-2019;2;2;5;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;177;NULL;No Contract (Single);0;0
25739;Resort Hotel;0;45;28;22-05-2019;06-07-2019;6;0;3;2;0;0;BB;#I/T;Online TA;0;0;E;0;No Deposit;240;NULL;No Contract (Single);1;1
25740;Resort Hotel;0;9;28;24-06-2019;03-07-2019;3;2;4;2;2;0;BB;#I/T;Direct;0;0;C;0;No Deposit;NULL;NULL;No Contract (Single);0;0
25741;Resort Hotel;0;14;28;23-06-2019;07-07-2019;7;0;2;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;241;NULL;No Contract (Single);1;1
25742;Resort Hotel;0;0;28;08-07-2019;08-07-2019;8;0;1;2;0;0;BB;#I/T;Direct;0;0;A;0;No Deposit;NULL;NULL;No Contract (Single);0;0
25743;Resort Hotel;0;0;28;08-07-2019;08-07-2019;8;0;1;2;0;0;BB;#I/T;Direct;0;0;A;0;No Deposit;NULL;NULL;No Contract (Single);1;0
25744;Resort Hotel;0;208;27;06-12-2018;02-07-2019;2;2;5;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;143;NULL;No Contract (Single);0;0
25745;Resort Hotel;0;228;27;16-11-2018;02-07-2019;2;2;5;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;143;NULL;No Contract (Single);0;0
25746;Resort Hotel;0;6;28;29-06-2019;05-07-2019;5;0;4;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;96;NULL;No Contract (Single);0;0
25747;Resort Hotel;0;45;28;23-05-2019;07-07-2019;7;0;3;1;0;0;BB;#I/T;Complementary;0;0;A;0;No Deposit;96;NULL;No Contract (Single);0;1
25748;Resort Hotel;0;12;28;23-06-2019;05-07-2019;5;0;5;2;0;0;BB;#I/T;Direct;0;0;A;0;No Deposit;250;NULL;No Contract (Single);0;1
25749;Resort Hotel;0;129;27;17-02-2019;26-06-2019;26;4;10;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;243;NULL;Contract (Single);0;1
25750;Resort Hotel;0;311;27;19-08-2018;26-06-2019;26;4;10;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;2;NULL;Contract (Single);0;0
25751;Resort Hotel;0;164;27;17-01-2019;30-06-2019;30;2;8;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;243;NULL;Contract (Single);1;1
25752;Resort Hotel;0;167;27;14-01-2019;30-06-2019;30;2;8;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;1;No Deposit;2;NULL;Contract (Single);0;0
25753;Resort Hotel;0;2;28;06-07-2019;08-07-2019;8;0;2;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);1;0
25754;Resort Hotel;0;114;28;11-03-2019;03-07-2019;3;2;5;2;0;0;HB;#I/T;Offline TA/TO;0;0;E;0;No Deposit;243;NULL;Contract (Single);0;0
25755;Resort Hotel;0;57;28;12-05-2019;08-07-2019;8;0;2;2;2;0;BB;#I/T;Direct;0;0;C;1;No Deposit;250;NULL;No Contract (Single);0;0
25756;Resort Hotel;0;120;28;07-03-2019;05-07-2019;5;0;5;2;0;0;BB;#I/T;Direct;0;0;E;0;No Deposit;NULL;NULL;No Contract (Single);1;0
25757;Resort Hotel;0;160;27;17-01-2019;26-06-2019;26;4;10;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;243;NULL;Contract (Single);0;0
25758;Resort Hotel;0;164;27;17-01-2019;30-06-2019;30;2;8;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;243;NULL;Contract (Single);0;0
25759;Resort Hotel;0;172;28;13-01-2019;04-07-2019;4;1;5;2;1;1;BB;#I/T;Direct;0;0;G;0;No Deposit;250;NULL;No Contract (Single);1;2
25760;Resort Hotel;0;30;28;06-06-2019;06-07-2019;6;0;4;2;0;0;BB;#I/T;Online TA;0;0;E;0;No Deposit;241;NULL;No Contract (Single);0;0
25761;Resort Hotel;0;5;28;02-07-2019;07-07-2019;7;0;3;2;0;0;HB;#I/T;Direct;0;0;D;1;No Deposit;250;NULL;No Contract (Single);1;0
25762;Resort Hotel;0;2;28;07-07-2019;09-07-2019;9;0;1;2;0;0;BB;#I/T;Online TA;0;0;E;0;No Deposit;240;NULL;No Contract (Single);1;1
25763;Resort Hotel;0;166;27;15-01-2019;30-06-2019;30;2;8;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;115;NULL;No Contract (Single);0;0
25764;Resort Hotel;0;2;28;07-07-2019;09-07-2019;9;0;1;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;240;NULL;No Contract (Group);0;0
25765;Resort Hotel;0;164;27;18-01-2019;01-07-2019;1;2;7;2;0;0;BB;#I/T;Offline TA/TO;0;0;E;1;No Deposit;40;NULL;Contract (Single);0;1
25766;Resort Hotel;0;2;28;05-07-2019;07-07-2019;7;0;3;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);1;1
25767;Resort Hotel;0;30;28;07-06-2019;07-07-2019;7;0;3;1;0;0;BB;#I/T;Online TA;0;0;G;0;No Deposit;241;NULL;No Contract (Single);0;1
25768;Resort Hotel;0;143;27;03-02-2019;26-06-2019;26;4;10;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;69;NULL;No Contract (Single);0;0
25769;Resort Hotel;0;164;27;18-01-2019;01-07-2019;1;2;7;2;0;0;BB;#I/T;Offline TA/TO;0;0;E;1;No Deposit;40;NULL;Contract (Single);0;1
25770;Resort Hotel;0;2;28;07-07-2019;09-07-2019;9;0;1;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;240;NULL;No Contract (Group);1;0
25771;Resort Hotel;0;2;28;07-07-2019;09-07-2019;9;0;1;2;2;0;BB;#I/T;Direct;0;0;H;0;No Deposit;250;419;No Contract (Single);0;0
25772;Resort Hotel;0;21;28;17-06-2019;08-07-2019;8;0;2;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;1
25773;Resort Hotel;0;0;28;07-07-2019;07-07-2019;7;0;3;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;241;NULL;No Contract (Single);0;0
25774;Resort Hotel;0;319;28;19-08-2018;04-07-2019;4;2;5;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;2;NULL;Contract (Single);0;0
25775;Resort Hotel;0;220;28;26-11-2018;04-07-2019;4;2;5;2;0;0;FB;#I/T;Offline TA/TO;0;0;E;1;No Deposit;315;NULL;No Contract (Single);0;0
25776;Resort Hotel;0;10;28;28-06-2019;08-07-2019;8;1;2;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);1;1
25777;Resort Hotel;0;11;28;24-06-2019;05-07-2019;5;1;5;2;0;0;HB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;0
25778;Resort Hotel;0;230;28;16-11-2018;04-07-2019;4;2;5;2;0;0;BB;#I/T;Online TA;0;0;H;0;No Deposit;240;NULL;No Contract (Single);0;1
25779;Resort Hotel;0;180;28;04-01-2019;03-07-2019;3;3;5;2;0;0;BB;#I/T;Direct;0;0;D;1;No Deposit;250;NULL;No Contract (Single);1;1
25780;Resort Hotel;0;180;28;04-01-2019;03-07-2019;3;3;5;2;0;0;BB;#I/T;Direct;0;0;D;1;No Deposit;250;NULL;No Contract (Single);0;0
25781;Resort Hotel;0;15;28;23-06-2019;08-07-2019;8;1;2;2;0;0;HB;#I/T;Online TA;0;0;B;0;No Deposit;241;NULL;No Contract (Single);0;1
25782;Resort Hotel;0;308;28;30-08-2018;04-07-2019;4;2;5;2;0;0;HB;#I/T;Online TA;0;0;A;1;No Deposit;NULL;NULL;No Contract (Single);0;0
25783;Resort Hotel;0;14;28;22-06-2019;06-07-2019;6;1;4;2;0;0;BB;#I/T;Online TA;0;0;F;0;No Deposit;241;NULL;No Contract (Single);1;1
25784;Resort Hotel;0;13;28;24-06-2019;07-07-2019;7;1;3;2;0;0;BB;#I/T;Online TA;0;0;E;0;No Deposit;240;NULL;No Contract (Single);1;1
25785;Resort Hotel;0;9;29;02-07-2019;11-07-2019;11;0;0;1;0;0;BB;#I/T;Corporate;0;0;A;0;No Deposit;NULL;20;No Contract (Single);0;0
25786;Resort Hotel;0;16;28;22-06-2019;08-07-2019;8;1;2;2;1;0;HB;#I/T;Online TA;0;0;A;0;No Deposit;241;NULL;No Contract (Single);1;1
25787;Resort Hotel;0;3;28;06-07-2019;09-07-2019;9;1;1;2;1;0;BB;#I/T;Online TA;0;0;A;3;No Deposit;240;NULL;No Contract (Single);0;2
25788;Resort Hotel;0;192;28;24-12-2018;04-07-2019;4;2;5;3;0;0;BB;#I/T;Direct;0;0;F;0;No Deposit;250;NULL;No Contract (Single);0;0
25789;Resort Hotel;0;171;28;14-01-2019;04-07-2019;4;2;5;2;0;0;BB;#I/T;Offline TA/TO;0;0;E;0;No Deposit;8;NULL;No Contract (Group);0;1
25790;Resort Hotel;0;171;28;14-01-2019;04-07-2019;4;2;5;2;0;0;BB;#I/T;Offline TA/TO;0;0;E;0;No Deposit;8;NULL;No Contract (Group);0;1
25791;Resort Hotel;0;166;28;24-01-2019;09-07-2019;9;1;1;2;0;0;HB;#I/T;Online TA;0;0;E;0;No Deposit;240;NULL;No Contract (Single);0;2
25792;Resort Hotel;0;166;28;19-01-2019;04-07-2019;4;2;5;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;315;NULL;No Contract (Single);0;1
25793;Resort Hotel;0;0;29;10-07-2019;10-07-2019;10;1;0;3;1;0;BB;#I/T;Direct;0;0;H;1;No Deposit;NULL;NULL;No Contract (Single);0;0
25794;Resort Hotel;0;223;28;23-11-2018;04-07-2019;4;2;5;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);0;2
25795;Resort Hotel;0;1;29;09-07-2019;10-07-2019;10;1;0;2;1;0;BB;#I/T;Direct;0;0;C;0;No Deposit;250;NULL;No Contract (Single);1;0
25796;Resort Hotel;0;232;28;16-11-2018;06-07-2019;6;2;4;2;2;0;HB;#I/T;Offline TA/TO;0;0;C;0;No Deposit;196;NULL;No Contract (Single);1;0
25797;Resort Hotel;0;173;27;10-01-2019;02-07-2019;2;4;6;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;143;NULL;No Contract (Single);0;2
25798;Resort Hotel;0;166;27;17-01-2019;02-07-2019;2;4;6;2;0;0;HB;#I/T;Offline TA/TO;0;0;C;2;No Deposit;143;NULL;Contract (Single);0;0
25799;Resort Hotel;0;182;28;04-01-2019;05-07-2019;5;2;5;2;0;0;BB;#I/T;Direct;0;0;E;1;No Deposit;250;NULL;No Contract (Single);0;2
25800;Resort Hotel;0;182;28;04-01-2019;05-07-2019;5;2;5;2;0;0;BB;#I/T;Direct;0;0;E;1;No Deposit;250;NULL;No Contract (Single);0;1
25801;Resort Hotel;0;181;28;05-01-2019;05-07-2019;5;2;5;2;0;0;BB;#I/T;Offline TA/TO;0;0;E;0;No Deposit;2;NULL;Contract (Single);0;0
25802;Resort Hotel;0;165;27;18-01-2019;02-07-2019;2;4;6;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;143;NULL;Contract (Single);0;0
25803;Resort Hotel;0;128;28;01-03-2019;07-07-2019;7;2;3;2;1;0;BB;#I/T;Online TA;0;0;F;1;No Deposit;241;NULL;No Contract (Single);0;1
25804;Resort Hotel;0;0;29;11-07-2019;11-07-2019;11;1;0;1;0;0;BB;#I/T;Direct;0;0;E;3;No Deposit;NULL;NULL;No Contract (Single);1;0
25805;Resort Hotel;0;32;28;05-06-2019;07-07-2019;7;2;3;2;0;0;BB;#I/T;Direct;0;0;F;2;No Deposit;250;NULL;No Contract (Single);1;0
25806;Resort Hotel;0;182;28;04-01-2019;05-07-2019;5;2;5;2;0;0;BB;#I/T;Direct;0;0;E;1;No Deposit;250;NULL;No Contract (Single);0;1
25807;Resort Hotel;0;168;28;18-01-2019;05-07-2019;5;2;5;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;196;NULL;No Contract (Single);0;0
25808;Resort Hotel;0;4;29;07-07-2019;11-07-2019;11;1;0;2;0;0;BB;#I/T;Corporate;0;0;D;0;No Deposit;NULL;415;No Contract (Single);0;0
25809;Resort Hotel;0;173;27;10-01-2019;02-07-2019;2;4;6;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;40;NULL;Contract (Single);0;1
25810;Resort Hotel;0;2;29;09-07-2019;11-07-2019;11;1;0;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;240;NULL;No Contract (Single);0;1
25811;Resort Hotel;0;6;28;02-07-2019;08-07-2019;8;2;2;2;0;0;BB;#I/T;Direct;0;0;E;5;No Deposit;250;NULL;No Contract (Single);1;1
25812;Resort Hotel;0;177;28;08-01-2019;04-07-2019;4;3;5;1;2;0;HB;#I/T;Online TA;0;0;G;1;No Deposit;242;NULL;No Contract (Single);1;1
25813;Resort Hotel;0;173;27;10-01-2019;02-07-2019;2;4;6;1;0;0;HB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;40;NULL;Contract (Single);0;0
25814;Resort Hotel;0;12;28;24-06-2019;06-07-2019;6;2;5;2;0;0;BB;#I/T;Online TA;0;0;F;0;No Deposit;241;NULL;No Contract (Single);0;1
25815;Resort Hotel;0;317;28;23-08-2018;06-07-2019;6;2;5;2;0;0;BB;#I/T;Online TA;0;0;D;1;No Deposit;240;NULL;No Contract (Single);0;3
25816;Resort Hotel;0;183;28;04-01-2019;06-07-2019;6;2;5;2;0;0;HB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;40;NULL;Contract (Single);0;0
25817;Resort Hotel;0;177;28;10-01-2019;06-07-2019;6;2;5;2;0;0;BB;#I/T;Direct;0;0;E;1;No Deposit;250;NULL;No Contract (Single);0;1
25818;Resort Hotel;0;161;28;25-01-2019;05-07-2019;5;2;6;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;339;NULL;No Contract (Single);1;0
25819;Resort Hotel;0;205;28;11-12-2018;04-07-2019;4;3;6;2;1;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;69;NULL;No Contract (Single);0;1
25820;Resort Hotel;0;0;29;12-07-2019;12-07-2019;12;0;1;1;0;0;BB;#I/T;Direct;0;0;G;0;No Deposit;NULL;NULL;No Contract (Single);1;0
25821;Resort Hotel;0;165;28;19-01-2019;03-07-2019;3;4;6;2;2;0;HB;#I/T;Online TA;0;0;C;2;No Deposit;242;NULL;No Contract (Single);0;1
25822;Resort Hotel;0;0;29;12-07-2019;12-07-2019;12;0;1;1;0;0;BB;#I/T;Direct;0;0;E;0;No Deposit;NULL;NULL;No Contract (Single);1;0
25823;Resort Hotel;0;66;28;29-04-2019;04-07-2019;4;3;6;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;177;NULL;No Contract (Single);0;0
25824;Resort Hotel;0;6;29;05-07-2019;11-07-2019;11;1;1;3;1;0;HB;#I/T;Online TA;0;0;H;0;No Deposit;240;NULL;No Contract (Single);0;2
25825;Resort Hotel;0;22;36;09-08-2019;31-08-2019;31;2;4;2;3;0;HB;#I/T;Online TA;1;0;G;1;No Deposit;240;NULL;No Contract (Single);1;2
25826;Resort Hotel;0;165;28;20-01-2019;04-07-2019;4;3;6;2;0;0;FB;#I/T;Offline TA/TO;0;0;E;0;No Deposit;71;NULL;No Contract (Single);0;0
25827;Resort Hotel;0;2;29;12-07-2019;14-07-2019;14;0;1;2;0;0;BB;#I/T;Direct;0;0;E;0;No Deposit;NULL;NULL;No Contract (Single);0;1
25828;Resort Hotel;0;171;28;17-01-2019;07-07-2019;7;2;5;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;143;NULL;Contract (Single);0;0
25829;Resort Hotel;0;167;28;17-01-2019;03-07-2019;3;4;7;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;40;NULL;Contract (Single);0;0
25830;Resort Hotel;0;210;27;02-12-2018;30-06-2019;30;4;10;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;241;NULL;No Contract (Single);0;1
25831;Resort Hotel;0;171;28;17-01-2019;07-07-2019;7;2;5;2;0;0;BB;#I/T;Offline TA/TO;0;0;F;2;No Deposit;243;NULL;Contract (Single);0;0
25832;Resort Hotel;0;164;27;17-01-2019;30-06-2019;30;4;10;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;243;NULL;Contract (Single);0;1
25833;Resort Hotel;0;180;28;05-01-2019;04-07-2019;4;3;7;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;40;NULL;Contract (Single);0;0
25834;Resort Hotel;0;164;27;17-01-2019;30-06-2019;30;4;10;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;243;NULL;Contract (Single);0;1
25835;Resort Hotel;0;245;25;21-10-2019;22-06-2020;22;4;10;2;0;0;BB;#I/T;Offline TA/TO;1;0;D;0;No Deposit;243;NULL;Contract (Single);0;1
25836;Resort Hotel;0;191;28;28-12-2018;07-07-2019;7;2;5;3;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;40;NULL;Contract (Single);0;0
25837;Resort Hotel;0;171;28;17-01-2019;07-07-2019;7;2;5;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;243;NULL;Contract (Single);0;0
25838;Resort Hotel;0;164;27;17-01-2019;30-06-2019;30;4;10;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;243;NULL;Contract (Single);0;0
25839;Resort Hotel;0;196;28;25-12-2018;09-07-2019;9;2;3;2;2;0;BB;#I/T;Direct;0;0;C;0;No Deposit;250;NULL;No Contract (Single);0;1
25840;Resort Hotel;0;171;28;17-01-2019;07-07-2019;7;2;5;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;243;NULL;Contract (Single);0;0
25841;Resort Hotel;0;89;29;16-04-2019;14-07-2019;14;0;0;2;0;0;BB;#I/T;Direct;0;0;F;0;No Deposit;250;NULL;No Contract (Single);0;0
25842;Resort Hotel;0;6;29;07-07-2019;13-07-2019;13;0;1;2;0;0;BB;#I/T;Corporate;0;0;C;0;No Deposit;NULL;270;No Contract (Single);0;1
25843;Resort Hotel;0;6;39;14-09-2019;20-09-2019;20;0;1;1;0;0;BB;#I/T;Corporate;1;0;C;0;No Deposit;NULL;270;No Contract (Single);0;1
25844;Resort Hotel;0;5;43;13-10-2019;18-10-2019;18;0;1;1;0;0;BB;#I/T;Corporate;1;0;A;0;No Deposit;NULL;270;No Contract (Single);0;1
25845;Resort Hotel;0;5;47;10-11-2019;15-11-2019;15;0;1;1;0;0;BB;#I/T;Corporate;1;0;A;0;No Deposit;NULL;270;No Contract (Single);0;1
25846;Resort Hotel;0;6;51;07-12-2019;13-12-2019;13;0;2;1;0;0;BB;#I/T;Corporate;1;0;D;0;No Deposit;NULL;270;No Contract (Single);0;1
25847;Resort Hotel;0;6;2;04-01-2020;10-01-2020;10;0;1;1;0;0;BB;#I/T;Corporate;1;0;D;0;No Deposit;NULL;270;No Contract (Single);0;1
25848;Resort Hotel;0;0;4;24-01-2020;24-01-2020;24;0;2;2;0;0;BB;#I/T;Corporate;1;0;D;0;No Deposit;NULL;270;No Contract (Single);0;1
25849;Resort Hotel;0;1;6;06-02-2020;07-02-2020;7;0;2;1;0;0;BB;#I/T;Corporate;1;0;A;1;No Deposit;NULL;270;No Contract (Single);0;1
25850;Resort Hotel;0;6;10;01-03-2020;07-03-2020;7;0;2;1;0;0;BB;#I/T;Corporate;1;0;A;0;No Deposit;NULL;270;No Contract (Single);0;1
25851;Resort Hotel;0;3;21;22-05-2020;25-05-2020;25;0;1;1;0;0;BB;#I/T;Corporate;1;0;D;0;No Deposit;NULL;323;No Contract (Single);0;1
25852;Resort Hotel;0;12;28;25-06-2019;07-07-2019;7;2;5;2;0;0;BB;#I/T;Online TA;0;0;F;0;No Deposit;242;NULL;No Contract (Single);0;1
25853;Resort Hotel;0;164;27;17-01-2019;30-06-2019;30;4;10;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;243;NULL;Contract (Single);0;0
25854;Resort Hotel;0;0;29;12-07-2019;12-07-2019;12;0;2;2;0;0;BB;#I/T;Direct;0;0;C;0;No Deposit;NULL;NULL;No Contract (Single);0;0
25855;Resort Hotel;0;12;29;29-06-2019;11-07-2019;11;1;2;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;240;NULL;No Contract (Single);1;0
25856;Resort Hotel;0;204;28;17-12-2018;09-07-2019;9;2;3;2;0;0;BB;#I/T;Online TA;0;0;C;1;No Deposit;240;NULL;No Contract (Single);0;0
25857;Resort Hotel;0;9;28;29-06-2019;08-07-2019;8;2;4;2;0;0;BB;#I/T;Direct;0;0;A;0;No Deposit;NULL;NULL;No Contract (Single);0;0
25858;Resort Hotel;0;154;29;07-02-2019;11-07-2019;11;1;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;B;0;No Deposit;327;NULL;No Contract (Single);0;0
25859;Resort Hotel;0;164;27;17-01-2019;30-06-2019;30;4;10;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;243;NULL;Contract (Single);0;2
25860;Resort Hotel;0;351;26;14-07-2019;29-06-2020;29;4;10;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;243;NULL;Group Contract;0;3
25861;Resort Hotel;0;2;29;10-07-2019;12-07-2019;12;0;2;2;0;0;BB;#I/T;Direct;0;0;E;1;No Deposit;NULL;NULL;No Contract (Single);1;1
